SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1,Monero,XMR,2014-05-22 23:59:59,2.18887996673584,1.359089970588684,1.589400053024292,2.0955801010131836,132918.0,1855607.93064
2,Monero,XMR,2014-05-23 23:59:59,3.4343700408935547,2.051039934158325,2.051039934158325,2.963020086288452,266852.0,2692180.34199
3,Monero,XMR,2014-05-24 23:59:59,4.01423978805542,2.6177799701690674,2.9203898906707764,3.7024500370025635,248028.0,3456657.53448
4,Monero,XMR,2014-05-25 23:59:59,4.04302978515625,2.803299903869629,4.04302978515625,3.1385600566864014,283545.0,2993339.41728
5,Monero,XMR,2014-05-26 23:59:59,3.762350082397461,2.3120200634002686,3.2189700603485107,3.021859884262085,220148.0,2946133.3216
6,Monero,XMR,2014-05-27 23:59:59,3.033799886703491,2.0652499198913574,3.033799886703491,2.2082300186157227,97602.6015625,2199815.53958
7,Monero,XMR,2014-05-28 23:59:59,2.84689998626709,1.9061599969863892,2.2401199340820312,2.268860101699829,177716.0,2315317.60277
8,Monero,XMR,2014-05-29 23:59:59,2.4940900802612305,1.6765300035476685,2.205440044403076,1.6765300035476685,109157.0,1742651.60972
9,Monero,XMR,2014-05-30 23:59:59,1.8666399717330933,1.082900047302246,1.676509976387024,1.567639946937561,119296.0,1667566.07652
10,Monero,XMR,2014-05-31 23:59:59,2.284640073776245,1.4076999425888062,1.5750399827957153,1.938539981842041,117399.0,2113584.5887
11,Monero,XMR,2014-06-01 23:59:59,2.565659999847412,1.535140037536621,1.936769962310791,1.7374500036239624,130602.0,1934458.58677
12,Monero,XMR,2014-06-02 23:59:59,1.941640019416809,1.5993599891662598,1.764639973640442,1.7292900085449219,47671.69921875,1964406.64617
13,Monero,XMR,2014-06-03 23:59:59,2.0957300662994385,1.6537599563598633,1.7308199405670166,1.930799961090088,91331.6015625,2238383.43915
14,Monero,XMR,2014-06-04 23:59:59,1.9881399869918823,1.7117899656295776,1.9308199882507324,1.8052500486373901,51886.3984375,2136582.87713
15,Monero,XMR,2014-06-06 23:59:59,1.507449984550476,1.173449993133545,1.462090015411377,1.2407200336456299,100635.0,1524539.04252
16,Monero,XMR,2014-06-07 23:59:59,1.6893800497055054,1.2131500244140625,1.2397700548171997,1.360759973526001,44187.0,1702749.94529
17,Monero,XMR,2014-06-08 23:59:59,1.438439965248108,1.2415399551391602,1.3607900142669678,1.3354500532150269,40633.6015625,1701813.01279
18,Monero,XMR,2014-06-09 23:59:59,1.6407999992370605,1.2693400382995605,1.3320800065994263,1.5240999460220337,56500.19921875,1976718.64494
19,Monero,XMR,2014-06-10 23:59:59,2.392620086669922,1.307960033416748,1.4785300493240356,1.7253700494766235,182599.0,2281223.82605
20,Monero,XMR,2014-06-11 23:59:59,2.171880006790161,1.5328400135040283,1.7242200374603271,1.6214300394058228,85735.296875,2177570.76142
21,Monero,XMR,2014-06-12 23:59:59,2.1718199253082275,1.5263099670410156,1.6192799806594849,1.7351499795913696,108619.0,2371183.54749
22,Monero,XMR,2014-06-13 23:59:59,1.9574700593948364,1.624690055847168,1.6519299745559692,1.9244999885559082,84237.0,2674776.90975
23,Monero,XMR,2014-06-14 23:59:59,2.8187201023101807,1.8760099411010742,1.9264600276947021,2.342089891433716,276919.0,3312123.07642
24,Monero,XMR,2014-06-15 23:59:59,2.746570110321045,2.2517499923706055,2.324970006942749,2.692039966583252,150652.0,3863688.49308
25,Monero,XMR,2014-06-16 23:59:59,3.550339937210083,2.6193299293518066,2.721250057220459,3.1848700046539307,438776.0,4648756.48084
26,Monero,XMR,2014-06-17 23:59:59,3.3084399700164795,2.722219944000244,3.1524200439453125,2.8200600147247314,228445.0,4180469.28176
27,Monero,XMR,2014-06-18 23:59:59,2.9846599102020264,2.45809006690979,2.9038000106811523,2.7902801036834717,183102.0,4201539.79635
28,Monero,XMR,2014-06-19 23:59:59,3.5246999263763428,2.6810100078582764,2.781719923019409,3.13211989402771,283962.0,4792101.31638
29,Monero,XMR,2014-06-20 23:59:59,4.585939884185791,3.1229000091552734,3.165990114212036,4.561150074005127,543764.0,7084429.49294
30,Monero,XMR,2014-06-21 23:59:59,5.854650020599365,4.137810230255127,4.333199977874756,5.010680198669434,723077.0,7903316.12626
31,Monero,XMR,2014-06-22 23:59:59,5.21189022064209,4.018519878387451,4.979619979858398,4.346749782562256,491984.0,6961750.45325
32,Monero,XMR,2014-06-23 23:59:59,4.820159912109375,3.7654900550842285,4.27754020690918,3.981950044631958,433301.0,6465327.46182
33,Monero,XMR,2014-06-24 23:59:59,4.067820072174072,2.955169916152954,3.925950050354004,3.2787299156188965,150995.0,5397286.71744
34,Monero,XMR,2014-06-25 23:59:59,3.3877201080322266,2.6332600116729736,3.2279000282287598,3.3877201080322266,217183.0,5647798.86268
35,Monero,XMR,2014-06-26 23:59:59,3.376120090484619,2.804800033569336,3.27878999710083,2.893889904022217,117740.0,4896390.61796
36,Monero,XMR,2014-06-27 23:59:59,3.004349946975708,2.0723299980163574,2.98117995262146,2.2000300884246826,250643.0,3771736.10706
37,Monero,XMR,2014-06-28 23:59:59,2.8991799354553223,2.2478699684143066,2.322269916534424,2.553879976272583,184970.0,4437897.06857
38,Monero,XMR,2014-06-29 23:59:59,2.7553799152374268,2.2642900943756104,2.551909923553467,2.544250011444092,138511.0,4480587.40003
39,Monero,XMR,2014-06-30 23:59:59,2.701669931411743,2.4387500286102295,2.5462698936462402,2.50462007522583,124575.0,4468631.54841
40,Monero,XMR,2014-07-01 23:59:59,2.647550106048584,2.337980031967163,2.5053598880767822,2.34552001953125,98540.203125,4239457.0344
41,Monero,XMR,2014-07-02 23:59:59,2.544100046157837,2.2567899227142334,2.3377699851989746,2.3122200965881348,101095.0,4230609.39433
42,Monero,XMR,2014-07-03 23:59:59,2.8241500854492188,2.2344601154327393,2.3050599098205566,2.643549919128418,168532.0,4897314.50049
43,Monero,XMR,2014-07-04 23:59:59,2.9979701042175293,2.5411500930786133,2.6445300579071045,2.644350051879883,148555.0,4959603.70108
