SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1,Crypto.com Coin,CRO,2018-12-15 23:59:59,0.0198448168568,0.0161499362924,0.0195419431598,0.0172433664486,989709.642797211,0.0
2,Crypto.com Coin,CRO,2018-12-16 23:59:59,0.0174962485077,0.0141272822709,0.0172127069603,0.0153006720049,717174.017781968,0.0
3,Crypto.com Coin,CRO,2018-12-17 23:59:59,0.0167227296371,0.0114866815226,0.0151863887712,0.0144480443353,615622.639000056,15470622.8156846
4,Crypto.com Coin,CRO,2018-12-18 23:59:59,0.0172150480817,0.013552939764,0.014308372879,0.0162596370181,764474.467656781,17855902.7527537
5,Crypto.com Coin,CRO,2018-12-19 23:59:59,0.0315087501083,0.0156086511424,0.0160865624574,0.0207902317496,1025195.83098842,23400877.2889336
6,Crypto.com Coin,CRO,2018-12-20 23:59:59,0.0346769764814,0.020721580129,0.0208135285275,0.0324468544943,1591947.69573578,37410186.1178573
7,Crypto.com Coin,CRO,2018-12-21 23:59:59,0.0398536142581,0.0317242321866,0.0324717099601,0.0328158652861,2941460.27614868,38734708.5682967
8,Crypto.com Coin,CRO,2018-12-22 23:59:59,0.034878083989,0.03158544173,0.0329211178603,0.034737226681,1786517.11129234,41954321.7220295
9,Crypto.com Coin,CRO,2018-12-23 23:59:59,0.0372901703755,0.0300127279046,0.0348229924133,0.0304013134337,1624195.57464558,37550480.7480179
10,Crypto.com Coin,CRO,2018-12-24 23:59:59,0.032311408786,0.0296057219408,0.0303207911296,0.0296057219408,1520019.10018649,37378913.774572
11,Crypto.com Coin,CRO,2018-12-25 23:59:59,0.0296940179298,0.0230018985613,0.0296940179298,0.0240294324521,1208818.96050722,30996870.6288506
12,Crypto.com Coin,CRO,2018-12-26 23:59:59,0.0248804762322,0.023274197109,0.0237482733972,0.023710704119,1607556.5284238,31235333.9649841
13,Crypto.com Coin,CRO,2018-12-27 23:59:59,0.0239973569628,0.0201605665766,0.0238040894471,0.0203120978282,1177759.1762974,27314670.3671457
14,Crypto.com Coin,CRO,2018-12-28 23:59:59,0.022463353052,0.0174834656827,0.0203472968133,0.0194557561232,1397429.57789217,26696140.2512404
15,Crypto.com Coin,CRO,2018-12-29 23:59:59,0.020323684499,0.0194298566252,0.0194722818637,0.0199561298303,1709683.07525021,27929469.3743698
16,Crypto.com Coin,CRO,2018-12-30 23:59:59,0.020955977928,0.0186924583507,0.0199659065849,0.0206327931786,2004684.72174987,29441771.088185
17,Crypto.com Coin,CRO,2018-12-31 23:59:59,0.0219749910745,0.0203787806827,0.0205709019509,0.0203787806827,1600106.77753398,29637633.0933331
18,Crypto.com Coin,CRO,2019-01-01 23:59:59,0.0215707655297,0.0199538488612,0.0203541929135,0.0214664002063,2003417.08781195,31807519.9403851
19,Crypto.com Coin,CRO,2019-01-02 23:59:59,0.0216723679472,0.0208691130191,0.0215270088772,0.0214411595684,1988273.23052181,32357549.0290237
20,Crypto.com Coin,CRO,2019-01-03 23:59:59,0.0218277598946,0.0210730646255,0.0214480800746,0.0214241577819,2409212.15168882,36489547.2723686
21,Crypto.com Coin,CRO,2019-01-04 23:59:59,0.0216737497445,0.0211929455512,0.0213590446842,0.0215591264428,2407522.84492478,37310086.4010097
22,Crypto.com Coin,CRO,2019-01-05 23:59:59,0.0217214288724,0.0186127067779,0.0214952111803,0.0186127067779,1821065.26282397,32720968.5364909
23,Crypto.com Coin,CRO,2019-01-06 23:59:59,0.0188934778834,0.0167728907493,0.0186979182445,0.0175755551033,1333195.77919354,31379187.4218735
24,Crypto.com Coin,CRO,2019-01-07 23:59:59,0.0225767733132,0.016758963746,0.017663292228,0.0225767733132,1986091.86190748,40926844.7732437
25,Crypto.com Coin,CRO,2019-01-08 23:59:59,0.0246543349268,0.0185048434493,0.0225474886275,0.0195649914132,1587343.26582212,36003157.7147012
26,Crypto.com Coin,CRO,2019-01-09 23:59:59,0.0207123036549,0.0195368411228,0.0195810464642,0.0196148407635,1152609.65052402,36632282.5217877
27,Crypto.com Coin,CRO,2019-01-10 23:59:59,0.0203093233473,0.0170327995141,0.0195193238681,0.0176981029866,1060443.34589359,33537501.0933287
28,Crypto.com Coin,CRO,2019-01-11 23:59:59,0.0180467202411,0.0172409475418,0.0178480292064,0.017596163814,961577.540463466,33826415.3684657
29,Crypto.com Coin,CRO,2019-01-12 23:59:59,0.0178339442495,0.0168686479878,0.017612559126,0.0172571578366,991746.678823221,33647517.7909962
30,Crypto.com Coin,CRO,2019-01-13 23:59:59,0.0175657424269,0.0160951989073,0.0171871200718,0.0165613466046,833721.160179504,32744580.2730218
31,Crypto.com Coin,CRO,2019-01-14 23:59:59,0.0164927772849,0.0155530276635,0.0164302058151,0.0159603022071,819248.855327797,31993482.5064697
32,Crypto.com Coin,CRO,2019-01-15 23:59:59,0.0165176393956,0.0153741498083,0.0159461730571,0.0153880695005,742905.965950371,31267995.1037556
33,Crypto.com Coin,CRO,2019-01-16 23:59:59,0.0154540477286,0.014864190359,0.0154540477286,0.01515338614,760073.993905983,31206288.3522373
34,Crypto.com Coin,CRO,2019-01-17 23:59:59,0.0158130135468,0.0150599233393,0.0151301136048,0.0153029344434,682711.749650938,31933520.7334875
35,Crypto.com Coin,CRO,2019-01-18 23:59:59,0.0154147981564,0.0147810248723,0.0153263245241,0.0149022602089,565123.243720836,31505691.6745239
36,Crypto.com Coin,CRO,2019-01-19 23:59:59,0.0152278484622,0.0145620298918,0.0148224066238,0.0149061275045,701501.996573675,31922254.7927418
37,Crypto.com Coin,CRO,2019-01-20 23:59:59,0.0151721351552,0.0140194683948,0.0148411605633,0.0143542519983,640244.139853592,31133651.5944863
38,Crypto.com Coin,CRO,2019-01-21 23:59:59,0.0144327936839,0.0135174392523,0.0143136836545,0.0138295774446,532297.14492501,30374551.3737562
39,Crypto.com Coin,CRO,2019-01-22 23:59:59,0.0140379282158,0.0132177514537,0.0137868118099,0.0135026957108,667935.925222317,30026542.5167105
40,Crypto.com Coin,CRO,2019-01-23 23:59:59,0.013773859183,0.0132753209026,0.0134663040748,0.0133226549167,523091.260067617,29991182.0727538
41,Crypto.com Coin,CRO,2019-01-24 23:59:59,0.0135302816858,0.0129797054745,0.01345133844,0.0130388819912,512290.979442897,29709598.6922776
42,Crypto.com Coin,CRO,2019-01-25 23:59:59,0.0149667275076,0.0130626743207,0.0130804199591,0.0135148350004,645191.794395992,31164345.5488676
43,Crypto.com Coin,CRO,2019-01-26 23:59:59,0.0147872167131,0.0132948959062,0.0135240350156,0.013750052947,606931.526716692,32083456.8763333
44,Crypto.com Coin,CRO,2019-01-27 23:59:59,0.0143030063689,0.0136092788444,0.0137752267769,0.0136921545526,536528.395248054,32323488.1447223
45,Crypto.com Coin,CRO,2019-01-28 23:59:59,0.0138348318579,0.0121674408759,0.0136984403399,0.0123120053224,557500.486586711,29402642.8475579
46,Crypto.com Coin,CRO,2019-01-29 23:59:59,0.0132197067656,0.0123192341877,0.0123854269295,0.0129129821031,628540.576141449,31191632.5686752
47,Crypto.com Coin,CRO,2019-01-30 23:59:59,0.0136637802699,0.0126740154352,0.0128498159373,0.0131163132448,583558.657761219,32042135.0957441
48,Crypto.com Coin,CRO,2019-01-31 23:59:59,0.0135852202683,0.0126944200452,0.013082727992,0.012957696725,552052.746630801,32009652.6402967
49,Crypto.com Coin,CRO,2019-02-01 23:59:59,0.0130653383389,0.0123229464579,0.0129883134457,0.0126282568846,595902.659640142,31541810.5747771
50,Crypto.com Coin,CRO,2019-02-02 23:59:59,0.0130900167363,0.0124160639652,0.0125807286412,0.0125971800776,584976.629647609,31809317.7301954
51,Crypto.com Coin,CRO,2019-02-03 23:59:59,0.0129355937446,0.0124540937603,0.0126431230663,0.0128094016314,547385.235134559,32696143.8901943
52,Crypto.com Coin,CRO,2019-02-04 23:59:59,0.0127655960243,0.012445433321,0.0127541465337,0.0125556327147,525237.941299288,32392385.7708014
53,Crypto.com Coin,CRO,2019-02-05 23:59:59,0.0127751380746,0.0123292507708,0.0125091734753,0.0124259499262,531433.903883743,32398253.0039279
54,Crypto.com Coin,CRO,2019-02-06 23:59:59,0.0126538335228,0.0120548182454,0.012486597766,0.0122496131154,539650.188975442,32274094.8291589
55,Crypto.com Coin,CRO,2019-02-07 23:59:59,0.0124633996213,0.0119394046325,0.0122056092062,0.0121327178849,636426.466135519,32298513.8214461
56,Crypto.com Coin,CRO,2019-02-08 23:59:59,0.0133194573957,0.0120945191224,0.0121643335745,0.0128597635065,682452.406530911,34586304.590541
57,Crypto.com Coin,CRO,2019-02-09 23:59:59,0.0131052674169,0.0127375169068,0.0128262034859,0.0129350030684,649061.424333778,37298878.7109343
58,Crypto.com Coin,CRO,2019-02-10 23:59:59,0.0130394052516,0.0125061180959,0.0129385109839,0.0128155854667,645874.97439164,37305642.6256678
59,Crypto.com Coin,CRO,2019-02-11 23:59:59,0.0128147383727,0.012492690573,0.0126923477848,0.0125563796253,537102.223876033,36895115.4743404
60,Crypto.com Coin,CRO,2019-02-12 23:59:59,0.0127782254286,0.0123871956094,0.0126645528311,0.0125796621173,484379.364464557,37308176.0054171
61,Crypto.com Coin,CRO,2019-02-13 23:59:59,0.0126876622455,0.0122794321672,0.0126225997676,0.0122907926914,546036.291436695,36788194.562615
62,Crypto.com Coin,CRO,2019-02-14 23:59:59,0.0127832136492,0.0123352321548,0.0123576321751,0.0123729995619,657523.13896404,37373238.4027252
63,Crypto.com Coin,CRO,2019-02-15 23:59:59,0.0126357446564,0.0122905841665,0.0124478608996,0.0124160220879,617873.094791367,37843354.9939418
64,Crypto.com Coin,CRO,2019-02-16 23:59:59,0.0126534693549,0.0123079177246,0.0124223643636,0.0123992218357,544591.317077138,38131853.4536253
65,Crypto.com Coin,CRO,2019-02-17 23:59:59,0.0125474831108,0.0122924703321,0.0123805739592,0.0123911129063,610602.762169126,38446398.2640678
66,Crypto.com Coin,CRO,2019-02-18 23:59:59,0.0131273879753,0.012330835186,0.0124143784091,0.0130768625793,803765.072811812,40932371.2242471
67,Crypto.com Coin,CRO,2019-02-19 23:59:59,0.0136965356534,0.0129565230547,0.0129989017483,0.0131743551882,620715.667614583,41598477.6832891
68,Crypto.com Coin,CRO,2019-02-20 23:59:59,0.0134654260507,0.0130922279479,0.0131290762034,0.0133018596063,576380.51843207,42001077.2500295
69,Crypto.com Coin,CRO,2019-02-21 23:59:59,0.0134430309113,0.012737274351,0.0133363292203,0.0130473172379,411114.632816036,41554811.750846
70,Crypto.com Coin,CRO,2019-02-22 23:59:59,0.0133694204885,0.0128409405516,0.0130580496023,0.0131676925299,637455.282841723,42298957.5104322
71,Crypto.com Coin,CRO,2019-02-23 23:59:59,0.0132118894769,0.0127609208392,0.0130179091138,0.0130849308802,695433.594462485,42391591.1392781
