SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1,Wrapped Bitcoin,WBTC,2019-01-31 23:59:59,3535.42122226,3435.29052954,3496.83983195,3466.50653268,19289.0654563641,0.0
2,Wrapped Bitcoin,WBTC,2019-02-01 23:59:59,3517.77025279,3422.82556253,3469.39297293,3480.77231412,13640.4731093726,0.0
3,Wrapped Bitcoin,WBTC,2019-02-02 23:59:59,3546.40422468,3459.11277164,3476.33511885,3542.09536095,1894.96723571332,0.0
4,Wrapped Bitcoin,WBTC,2019-02-03 23:59:59,3544.667094,3436.17770522,3540.56278773,3477.86602633,6524.92528592783,0.0
5,Wrapped Bitcoin,WBTC,2019-02-04 23:59:59,3500.41063002,3445.64324353,3481.73424821,3481.21934559,3540.93919954675,0.0
6,Wrapped Bitcoin,WBTC,2019-02-05 23:59:59,3492.8525847,3443.32537018,3478.45046484,3461.8729256,1522.39280130409,0.0
7,Wrapped Bitcoin,WBTC,2019-02-06 23:59:59,3465.46462396,3330.11634888,3465.29870322,3444.96104912,2837.44521971429,0.0
8,Wrapped Bitcoin,WBTC,2019-02-07 23:59:59,3464.20816566,3389.16070815,3442.6542211,3395.9786162,538.752611367703,0.0
9,Wrapped Bitcoin,WBTC,2019-02-08 23:59:59,3760.55405574,3394.4529186,3400.35237427,3664.8411371,7174.09593981417,0.0
10,Wrapped Bitcoin,WBTC,2019-02-09 23:59:59,3703.64888915,3616.79853786,3661.54648757,3677.96397919,598.588512970117,0.0
11,Wrapped Bitcoin,WBTC,2019-02-10 23:59:59,3858.13390036,3617.35601877,3675.89358155,3686.28802728,2598.34234141822,0.0
12,Wrapped Bitcoin,WBTC,2019-02-11 23:59:59,3709.27368307,3582.39975074,3693.37299039,3636.48735917,2702.88985321306,0.0
13,Wrapped Bitcoin,WBTC,2019-02-12 23:59:59,3721.28410002,3582.99934018,3630.57461913,3664.99121582,1060.25458530526,0.0
